data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2024,190411454,10,,,
2024,190411456,3,1,,
2024,190411457,10,,,
2024,190411458,3,3500,,
2024,190411459,10,,,
2024,190411459,11,1,,
2024,190411460,10,,,
2024,190411461,3,1,,
2024,190411462,21,29500,,
2024,190411463,2,40,,
2024,190411464,19,30,2024-09-19,
2024,190411465,8,5,,
2024,190411465,19,40,,
2024,191917688,3,1,,
2024,191917688,63,1,,
2024,190411466,29,950,,
2024,190411467,3,1,,
2024,190411469,10,,,
2024,190411469,11,1,,
2024,190411470,3,1,2024-09-19,
2024,190411471,3,1,2024-09-20,
2024,190411472,10,,,
2024,190411473,25,1,,
2024,190411473,36,1,,
2024,190411473,47,0,,
2024,190411473,51,0,,
2024,191917690,16,2059,,
2024,191917690,57,1485,,
2024,191917690,63,3250,,
2024,190411474,3,1,,
2024,190411475,42,250,,
2024,190411476,51,0,,
2024,190411477,52,0,,
2024,190411478,63,34,,
2024,190411479,63,30,,
2024,190411480,63,50,,
2024,190411481,8,1,,
2024,191917692,10,,,
2024,191917692,11,1,,
2024,190411483,59,1,,
2024,190411484,63,64,2024-09-20,
2024,190411485,63,64,,
2024,190411486,19,64,,
2024,190411487,24,1,,
2024,190411487,38,1000,,
2024,190411487,63,3000,,
2024,191917696,24,1,2024-09-21,
2024,191917697,10,,,
2024,190411489,63,1,,
2024,190411490,16,80,,
2024,190411490,17,8,,
2024,190411490,19,68,,
2024,190411491,63,1500,,
2024,190411492,6,500,,
2024,190411493,57,100,,
2024,190411494,13,800,,
2024,190411495,3,1500,,
2024,193207476,47,0,,
2024,190411498,2,48,,
2024,190411499,4,1,,
2024,190411500,2,23,,
2024,191917701,3,3000,2024-09-22,
2024,191917702,3,3000,,
2024,190411501,38,1100,,
2024,190411502,3,1,,
2024,190411503,10,,,
2024,190411504,16,2000,,
2024,190411505,63,1,,
2024,190411506,36,1000,,
2024,191917705,19,78,,
2024,191917708,35,1,,
2024,191917709,16,150,,
2024,191917712,19,25,,
2024,191917715,10,,,
2024,191917715,11,1,,
2024,191917717,3,1,,
2024,190411512,3,1,2024-09-23,
2024,191917720,9,0,,
2024,191917720,25,1,,
2024,191917720,51,0,,
2024,191917723,6,1,,
2024,191917723,63,200,,
2024,191917723,64,1001,,
2024,191917726,63,150,,
2024,190411516,10,,,
2024,190411516,11,1,,
2024,191917728,59,1,,
2024,190411517,38,200,,
2024,191917731,2,159,,
2024,191917733,63,750,,
2024,191917736,38,7000,2024-09-24,
2024,191917737,38,7000,,
2024,191917740,17,1000,,
2024,190411522,3,1,2024-09-24,
2024,190411522,24,1,2024-09-24,
2024,190411523,10,,,
2024,191917742,37,800000,,
2024,191917744,63,19,,
2024,191917746,63,1,,
2024,190411527,28,1,,
2024,190411528,63,1,,
2024,190411531,13,1,,
2024,191917750,19,64,,
2024,190411533,10,,,
2024,190411534,10,,,
2024,191917751,57,15000,,
2024,190411535,63,1,,
2024,190411536,17,100000,,
2024,190411536,24,30000,,
2024,190411536,38,1,,
2024,191917752,3,1,2024-10-01,
2024,191917753,3,1,,
2024,190411538,10,,,
2024,190411539,3,1,2024-09-25,
2024,190411540,3,1,,
2024,190411541,35,4000,,
2024,190411541,63,1550,,
2024,190411542,57,15000,,
2024,191917758,42,1000,,
2024,190411544,57,25000,,
2024,190411546,2,263,,
2024,190411547,3,1,,
2024,190411548,3,1,2024-09-25,
2024,190411549,10,,,
2024,190411550,3,1,,
2024,190411552,11,1,,
2024,190411553,13,1,2024-09-25,
2024,193207481,10,,,
2024,190411554,8,300,,
2024,190411555,3,30000,,
2024,190411556,63,600,,
2024,191917765,31,500,,
2024,191917766,3,1,2024-09-26,
2024,191917767,10,,,
2024,191917767,13,1,,
2024,191917767,36,1,,
2024,191917767,48,1,,
2024,191917767,63,1,,
2024,190411557,36,1,,
2024,190411557,63,1,,
2024,191917769,2,59,,
2024,191917771,19,40,,
2024,190411558,3,900,,
2024,190411559,13,2200,,
2024,191917773,10,,,
2024,191917773,11,1,,
2024,191917773,13,1,,
2024,191917773,63,1,,
2024,190411560,19,6,,
2024,190411561,52,0,,
2024,190411562,10,,,
2024,194602198,10,,,
2024,190411563,10,,,
2024,191917775,61,80,,
2024,191917777,63,1000,,
2024,190411565,60,400,,
2024,190411566,7,300,,
2024,190411566,33,300,,
2024,190411567,35,500,,
2024,191917780,16,152,2024-09-25,
2024,191917781,16,152,,
2024,190411568,10,,,
2024,191917783,38,1,2024-09-27,
2024,191917784,38,1,,
2024,190411569,6,180,,
2024,190411569,19,40,,
2024,190411570,17,20000,,
2024,191917786,19,1,,
2024,190411572,3,3000,,
2024,190411573,63,200,,
2024,190411575,16,100,,
2024,190411576,6,50,2024-09-28,
2024,190411577,6,50,,
2024,190411578,3,1,2024-09-29,
2024,191917791,63,8000,,
2024,191917792,10,,,
2024,190411579,3,500,,
2024,190411580,52,0,,
2024,191917795,29,800,,
2024,191917797,3,1,,
2024,191917798,10,,,
2024,191917800,63,650,,
2024,190411581,10,,,
2024,191917801,10,,,
2024,190411582,2,46,,
2024,190411583,10,,,
2024,191917803,9,0,,
2024,191917803,51,0,,
2024,191917803,61,600,,
2024,190411584,29,1,,
2024,191917804,20,12500,,
2024,190411585,60,600,,
2024,191917807,3,1,2024-09-29,
2024,191917807,64,1,2024-09-29,
2024,191917808,3,1,,
2024,191917808,25,1,,
2024,191917808,51,0,,
2024,191917808,64,1,,
2024,191917814,3,1,,
2024,191917818,10,,,
2024,191917818,11,1,,
2024,191917822,20,450,,
2024,191917822,51,0,,
2024,191917822,63,1,,
2024,191917824,10,,,
2024,191917829,12,40000,,
2024,191917830,63,500,,
2024,191917833,61,1300,2024-09-30,
2024,191917834,61,1300,,
2024,191917835,3,1,,
2024,191917838,3,500,,
2024,191917839,10,,,
2024,191917839,11,1,,
2024,191917841,10,,,
2024,191917841,11,1,,
2024,191917843,3,1,,
2024,191917845,38,1,,
2024,191917846,3,200,,
2024,191917848,3,1001,,
2024,191917848,36,1000,,
2024,191917849,42,10000,,
2024,191917850,50,1280,,
2024,191917852,38,1000,,
2024,191917853,36,550,,
2024,191917854,63,500,,
2024,191917855,2,100,,
2024,191917858,52,0,,
2024,191917860,3,1,2024-10-01,
2024,191917863,24,1,2024-10-01,
2024,191917864,10,,,
2024,191917866,10,,,
2024,191917866,11,1,,
2024,191917867,3,1,2024-10-01,
2024,191917869,3,1,2024-10-01,
2024,191917870,3,1,,
2024,191917872,3,1,,
2024,191917874,63,20,,
2024,191917875,19,70,,
2024,191917877,8,47,,
2024,191917881,35,2000,,
2024,191917883,19,426,,
2024,191917889,10,,,
2024,191917889,11,1,,
2024,191917891,3,1,,
2024,191917893,3,1,,
2024,191917896,10,,,
2024,191917896,11,1,,
2024,191917897,10,,,
2024,193207485,42,3000,,
2024,191917900,31,5000,,
2024,191917902,29,1,,
2024,191917906,15,22000,,
2024,191917908,3,1,,
2024,191917910,10,,,
2024,191917911,64,1,2024-10-09,
2024,191917912,64,1,,
2024,191917914,9,0,,
2024,191917914,17,2500,,
2024,191917914,20,700,,
2024,191917914,25,20,,
2024,191917914,51,0,,
2024,191917915,3,1,,
2024,191917918,9,0,,
2024,191917918,51,0,,
2024,191917918,61,500,,
2024,191917920,13,550,,
2024,191917921,3,1,2024-10-03,
2024,191917923,63,1,,
2024,191917925,2,59,,
2024,191917928,10,,,
2024,193207487,10,,,
2024,191917930,2,25,,
2024,191917932,3,1,,
2024,191917934,10,,,
2024,191917944,19,1600,,
2024,191917945,2,52,,
2024,191917947,57,70000,,
2024,191917952,26,200,,
2024,191917954,3,1,,
2024,191917954,61,1,,
2024,191917959,10,,,
2024,191917959,11,1,,
2024,191917960,8,20,,
2024,191917962,3,250,,
2024,191917966,24,1,2024-10-06,
2024,191917969,10,,,
2024,191917969,11,1,,
2024,191917969,66,1,,
2024,193207489,29,2000,,
2024,193207490,17,200,,
2024,193207490,20,5,,
2024,193207490,63,2500,,
2024,193207492,29,300,,
2024,191917976,61,1800,,
2024,191917979,3,500,,
2024,191917982,3,1,2024-10-07,
2024,191917983,10,,,
2024,191917984,21,383,,
2024,193207496,42,33000,,
2024,191917986,38,1,,
2024,191917988,64,1100,,
2024,191917989,63,850,,
2024,191917991,51,0,,
2024,191917992,21,450,2024-10-07,
2024,191917993,21,450,,
2024,193207498,52,0,,
2024,194602199,10,,,
2024,191917997,35,200,,
2024,191918000,38,50,,
2024,191918003,63,50,,
2024,191918007,64,1,,
2024,191918009,57,15000,,
2024,191918012,3,1000,,
2024,191918014,3,5000,,
2024,191918017,19,7,,
2024,191918018,59,1,,
2024,191918023,7,1500,,
2024,191918023,20,1934,,
2024,191918024,29,250,,
2024,191918026,3,24000,2024-10-09,
2024,191918027,3,24000,,
2024,191918028,6,5,,
2024,191918028,20,49,,
2024,191918028,63,27,,
2024,191918029,51,0,,
2024,191918030,63,25,2024-10-09,
2024,191918031,63,25,,
2024,191918033,8,60,,
2024,191918035,15,15532,,
2024,191918036,10,40000,,
2024,191918040,63,13803,,
2024,191918041,2,26,,
2024,191918043,25,1,2024-10-09,
2024,191918043,61,1,2024-10-09,
2024,191918044,25,1,,
2024,191918044,61,1,,
2024,191918048,31,200,,
2024,191918051,3,7000,2024-10-10,
2024,191918052,3,7000,,
2024,191918054,57,50000,,
2024,191918055,9,0,,
2024,191918059,19,315,,
2024,191918061,11,1,,
2024,191918063,2,19,,
2024,191918063,8,3,,
2024,191918065,38,1,,
2024,191918066,3,1,2024-10-11,
2024,191918067,3,1,,
2024,191918068,3,1,,
2024,191918070,38,50,,
2024,191918071,57,1000,,
2024,191918073,63,125,,
2024,191918074,63,125,,
2024,191918076,3,1,2024-10-11,
2024,191918077,63,5,,
2024,191918079,15,15000,,
2024,191918080,15,5000,,
2024,191918082,4,1,,
2024,191918083,52,0,,
2024,193207499,29,1200,,
2024,193207500,62,1000,,
2024,191918087,51,0,,
2024,191918088,25,20,,
2024,191918088,45,482,,
2024,191918090,19,303,,
2024,191918093,24,500,,
2024,191918095,31,500,,
2024,191918097,36,100000,,
2024,191918097,64,25000,,
2024,191918100,19,603,,
2024,191918102,61,1,,
2024,191918104,3,1,,
2024,193207505,3,1,2024-11-12,
2024,193207506,3,1,,
2024,191918106,3,90000,,
2024,191918107,63,4000,,
2024,191918108,63,500,,
2024,191918109,63,1000,,
2024,191918110,31,50000,,
2024,191918111,2,1,,
2024,193207511,20,685,,
2024,191918114,61,1000,,
2024,191918114,63,65,,
2024,193207516,42,1355,,
2024,191918115,35,1000,,
2024,191918115,63,150,,
2024,191918116,63,52,,
2024,191918117,10,,,
2024,191918118,3,1000,,
2024,191918119,3,1,,
2024,193207520,31,1000,,
2024,193207520,60,350,,
2024,193207520,63,2050,,
2024,193207521,37,1,2024-10-14,
2024,193207522,8,10,,
2024,191918121,3,1,2024-10-14,
2024,191918122,10,,,
2024,191918122,11,1,,
2024,191918125,3,1,,
2024,191918126,16,990,,
2024,191918127,64,15000,,
2024,191918128,3,1,,
2024,191918129,3,8000,,
2024,194602200,10,,,
2024,191918130,3,500,,
2024,191918132,38,1,,
2024,191918133,3,22000,,
2024,191918135,3,1000,,
2024,191918136,63,100,,
2024,191918137,3,1,2024-10-15,
2024,191918139,13,1,2024-10-15,
2024,191918139,24,1,2024-10-15,
2024,191918140,3,800,,
2024,191918141,63,1,,
2024,193207525,20,1800,,
2024,191918142,3,6000,,
2024,191918143,3,895,,
2024,191918144,50,120,,
2024,193207528,3,300,,
2024,191918145,8,115,,
2024,191918146,8,20,,
2024,191918147,64,14000,,
2024,191918148,63,1,,
2024,191918149,63,5,,
2024,191918150,10,,,
2024,191918151,63,100,,
2024,191918152,36,2850,,
2024,191918152,38,2000,,
2024,191918153,10,,,
2024,191918153,11,1,,
2024,193207530,31,2500,,
2024,191918155,63,400,,
2024,193207532,19,330,,
2024,193207533,63,300,,
2024,193207534,3,1,,
2024,191918156,10,,,
2024,191918157,13,1,2024-10-17,
2024,191918157,24,1,2024-10-17,
2024,191918158,10,,,
2024,193207536,38,1,,
2024,191918159,8,24,,
2024,191918160,3,1,2024-10-18,
2024,191918161,63,9000,,
2024,191918161,64,5000,,
2024,193207538,3,1,2024-10-22,
2024,193207539,10,,,
2024,193207540,3,1,,
2024,193207540,28,1,,
2024,193207540,64,1,,
2024,191918163,42,457,,
2024,191918164,63,1,,
2024,191918165,10,,,
2024,191918165,11,1,,
2024,193207541,38,1,,
2024,191918166,3,1,2024-10-18,
2024,191918167,3,1,,
2024,191918168,63,1,,
2024,193207542,20,120,,
2024,191918170,61,60,,
2024,199164724,3,1,2024-10-20,
2024,199164725,3,1,,
2024,199164725,38,1000,,
2024,199164725,63,200,,
2024,193207543,63,1,,
2024,193207547,3,1,,
2024,191918173,16,100,,
2024,191918174,63,15,,
2024,191918175,63,910,,
2024,191918177,10,,,
2024,191918177,11,1,,
2024,191918178,63,800,,
2024,191918179,61,800,,
2024,194602201,63,1,,
2024,191918183,3,1,,
2024,191918183,29,1,,
2024,191918184,24,1100,,
2024,191918185,3,1500,,
2024,194602202,17,1400,,
2024,194602203,27,1204,,
2024,191918188,10,,,
2024,193207556,38,1800,,
2024,193207557,50,200,,
2024,191918189,9,0,,
2024,191918189,10,1,,
2024,191918190,38,500,,
2024,194602204,45,5000,,
2024,191918192,56,200,,
2024,191918193,20,250,,
2024,191918193,25,600,,
2024,191918194,7,1000,,
2024,191918195,24,1000,,
2024,191918196,63,100,,
2024,191918197,19,20,,
2024,191918198,3,1,,
2024,193207558,21,1,,
2024,193207559,13,1,2024-10-22,
2024,193207559,24,1,2024-10-22,
2024,191918199,35,2000,,
2024,191918200,37,1,2024-10-22,
2024,191918201,2,239,,
2024,191918202,3,1,2024-10-22,
2024,193207560,37,3000,2024-11-09,
2024,193207561,37,3000,,
2024,191918204,24,1,2024-10-22,
2024,191918205,2,9,,
2024,191918206,63,85,,
2024,191918207,20,150,,
2024,191918208,3,1,2024-10-23,
2024,191918209,3,1,,
2024,191918210,21,200,2024-10-12,
2024,191918211,21,200,,
2024,191918212,3,8500,,
2024,191918213,60,1,,
2024,193207562,3,1,,
2024,193207562,13,1,,
2024,191918215,3,1,,
2024,191918216,21,1384,,
2024,193207563,10,,,
2024,191918217,3,1,,
2024,191918218,19,200,,
2024,193207565,3,1,2024-11-13,
2024,193207566,3,1,,
2024,191918220,20,120,,
2024,191918220,25,30,,
2024,191918220,63,300,,
2024,191918221,38,1000,,
2024,191918222,3,1,2024-10-24,
2024,191918223,3,1,,
2024,191918224,29,50,,
2024,191918225,61,200,,
2024,191918226,29,100,,
2024,191918227,8,60,,
2024,191918227,38,165,,
2024,193207569,3,1,,
2024,193207569,38,1,,
2024,193207570,63,1,,
2024,193207571,8,198,,
2024,191918228,3,1,,
2024,193207573,45,117,,
2024,191918229,63,250,,
2024,191918230,9,0,,
2024,191918230,25,1,,
2024,191918231,19,16,,
2024,193207574,19,67,,
2024,191918232,15,1,,
2024,193207578,2,36,,
2024,191918233,35,1000,,
2024,191918234,24,3000,,
2024,191918234,43,50,,
2024,191918234,60,100,,
2024,191918234,63,70,,
2024,193207583,31,1,,
2024,193207591,31,500,,
2024,193207593,3,5000,2024-10-27,
2024,193207594,10,,,
2024,191918235,3,1,,
2024,191918235,51,0,,
2024,191918237,3,3,2024-10-27,
2024,191918238,3,3,,
2024,191918239,38,1,,
2024,191918241,10,,,
2024,191918242,61,200,,
2024,191918243,12,750,,
2024,191918244,20,40000,,
2024,191918244,21,1,,
2024,191918244,63,1,,
2024,193207602,37,15000,,
2024,193207602,63,200,,
2024,193207603,38,3200,,
2024,193207605,21,1520,,
2024,193207608,3,18000,2024-10-29,
2024,191918246,52,0,,
2024,191918247,63,36,,
2024,191918248,3,1,,
2024,193207612,10,,,
2024,193207612,11,1,,
2024,193207614,8,120,,
2024,191918249,63,200,,
2024,193207617,10,,,
2024,193207621,61,800,,
2024,193207624,37,1,,
2024,193207624,64,1,,
2024,191918250,37,1001,,
2024,193207626,3,1,,
2024,193207626,28,1,,
2024,193207626,63,1,,
2024,193207630,20,1,,
2024,191918251,3,1,,
2024,193207635,63,45000,,
2024,193207638,63,1500,,
2024,193207639,63,4200,,
2024,191918252,10,,,
2024,191918252,11,1,,
2024,191918253,3,1,,
2024,193207641,24,1,2024-10-29,
2024,191918254,6,10000,,
2024,191918254,20,7600,,
2024,193207646,3,1000,,
2024,191918255,35,200,,
2024,191918256,63,500,,
2024,193207648,7,350,,
2024,193207648,26,250,,
2024,193207648,29,900,,
2024,193207649,7,500,,
2024,193207649,17,200,,
2024,193207649,19,150,,
2024,191918257,3,1,,
2024,193207650,4,50,,
2024,191918258,21,3700,,
2024,193207652,19,1750,,
2024,193207654,8,2400,,
2024,193207657,20,1000,,
2024,194602205,37,1,2024-10-31,
2024,193207662,60,100,,
2024,193207664,3,10000,2024-10-31,
2024,196233080,13,1,2024-12-29,
2024,196233081,13,1,,
2024,193207668,37,300,,
2024,193207669,6,254,,
2024,193207669,9,0,,
2024,193207669,13,500,,
2024,193207669,20,20,,
2024,193207669,23,20,,
2024,193207669,25,90,,
2024,193207669,49,325,,
2024,193207669,51,0,,
2024,193207669,53,16659,,
2024,193207669,63,270,,
2024,196233083,3,1,,
2024,193207674,8,4000,,
2024,193207676,63,50,,
2024,193207677,63,840,,
2024,193207679,8,20,,
2024,193207681,51,0,,
2024,193207683,16,10000,,
2024,193207684,3,1,,
2024,193207687,24,1,,
2024,193207694,29,1200,,
2024,193207695,4,900,,
2024,193207695,7,100,,
2024,193207695,16,2500,,
2024,193207695,24,300,,
2024,193207695,25,1,,
2024,193207695,26,2200,,
2024,193207695,28,4400,,
2024,193207695,36,500,,
2024,193207695,59,1,,
2024,193207695,60,400,,
2024,193207697,31,32000,,
2024,193207698,20,550,,
2024,193207701,3,1000,2024-11-02,
2024,193207702,3,1000,,
2024,193207704,35,2000,,
2024,199164727,10,,,
2024,193207707,2,26,,
2024,193207711,37,1,,
2024,193207714,29,500,,
2024,193207717,13,1001,,
2024,193207718,3,1001,,
2024,193207723,24,3800,,
2024,193207727,26,230,,
2024,193207730,63,2400,,
2024,193207731,63,250,,
2024,193207732,3,1,2024-11-03,
2024,193207733,3,1,,
2024,193207736,63,240,,
2024,193207739,3,100,,
2024,193207740,63,1,,
2024,193207741,63,800,,
2024,193207744,3,1,,
2024,193207745,63,5000,,
2024,193207747,3,1,,
2024,193207749,29,2000,,
2024,193207750,3,1001,,
2024,193207751,15,30000,,
2024,193207753,36,1000,,
2024,194602206,29,1,,
2024,193207754,35,2000,,
2024,193207755,57,80000,,
2024,193207759,3,40,,
2024,193207760,20,40,,
2024,193207762,3,1,2024-11-04,
2024,193207767,42,1050,,
2024,193207770,3,1,,
2024,193207771,10,,,
2024,193207776,3,500,,
2024,193207777,42,2000,,
2024,193207778,35,1000,,
2024,194602207,22,0,,
2024,193207785,35,8500,,
2024,193207787,19,163,,
2024,193207789,3,1,2024-11-05,
2024,193207789,24,1,2024-11-05,
2024,193207793,10,,,
2024,193207796,20,3100,,
2024,193207796,25,1,,
2024,193207796,63,1,,
2024,193207798,8,260,,
2024,193207802,10,,,
2024,193207804,10,,,
2024,193207804,11,1,,
2024,193207808,38,100,,
2024,193207810,3,1,,
2024,193207813,19,75,,
2024,193207814,3,1,2024-11-05,
2024,193207814,38,1,2024-11-05,
2024,193207824,9,0,,
2024,193207832,63,13200,,
2024,193207833,57,1900,,
2024,193207840,3,1,2024-11-06,
2024,193207841,3,1,,
2024,193207851,21,18500,,
2024,193207855,63,1000,,
2024,193207856,3,1,2024-11-06,
2024,193207857,3,1,,
2024,193207862,20,31000,,
2024,193207863,21,26000,,
2024,193207865,19,33,2024-11-06,
2024,193207866,19,33,,
2024,193207870,10,,,
2024,193207871,3,250,,
2024,193207878,3,1,2024-11-07,
2024,193207879,3,1,,
2024,193207883,3,1,2024-11-07,
2024,194602209,9,0,,
2024,194602209,13,600,,
2024,194602209,16,500,,
2024,194602209,20,400,,
2024,194602209,25,20,,
2024,194602209,48,115,,
2024,194602209,51,0,,
2024,193207885,19,326,,
2024,193207888,37,1,2024-11-07,
2024,193207889,3,1000,,
2024,193207890,3,1,2024-11-07,
2024,193207891,10,,,
2024,193207892,3,1,,
2024,193207894,10,,,
2024,193207894,20,1,,
2024,193207894,48,1,,
2024,193207894,61,1,,
2024,193207894,63,1,,
2024,193207896,3,2000,,
2024,193207903,63,400,,
2024,193207904,8,8000,,
2024,193207907,10,,,
2024,193207907,13,1,,
2024,193207907,48,1,,
2024,193207909,7,300,,
2024,193207909,9,0,,
2024,193207909,20,80,,
2024,193207909,51,0,,
2024,193207913,37,20000,,
2024,193207916,3,2000,,
2024,193207923,10,,,
2024,193207923,11,1,,
2024,193207926,24,5000,2024-11-08,
2024,193207929,63,15,,
2024,193207930,10,,,
2024,193207932,37,1,2024-11-16,
2024,193207933,37,1,,
2024,193207936,3,1,,
2024,193207944,10,,,
2024,193207945,10,,,
2024,193207945,11,1,,
2024,193207947,57,10000,,
2024,193207948,61,600,,
2024,193207948,63,364,,
2024,193207954,16,1,,
2024,193207954,20,500,,
2024,193207954,22,0,,
2024,193207954,47,0,,
2024,193207956,16,2000,,
2024,193207958,10,,,
2024,193207960,29,500,,
2024,193207962,31,1,,
2024,193207963,2,1,,
2024,193207965,3,1,,
2024,193207967,3,1,,
2024,193207968,10,,,
2024,193207970,16,1,,
2024,193207970,26,1,,
2024,193207970,63,1,,
2024,193207971,3,450,,
2024,193207972,11,1,,
2024,193207976,3,3000,,
2024,193207976,63,1100,,
2024,193207977,3,1,2024-11-11,
2024,193207978,63,500,,
2024,193207980,42,300,,
2024,193207980,63,200,,
2024,193207981,23,600,,
2024,193207983,3,1,,
2024,193207984,38,6000,,
2024,193207987,15,1,,
2024,193207990,37,600,,
2024,193207990,63,400,,
2024,193207991,57,15000,,
2024,193207991,63,18200,,
2024,193207993,3,1,,
2024,193207994,19,700,,
2024,193207994,37,50000,,
2024,193207994,42,5000,,
2024,193207996,16,1,,
2024,193207997,7,1,,
2024,193207997,36,125,,
2024,193207999,21,100,,
2024,193208000,3,1500,,
2024,194602210,2,16,,
2024,193208002,3,1,,
2024,194602211,2,48,,
2024,194602211,63,13,,
2024,199164728,3,1,2025-03-13,
2024,199164729,3,1,,
2024,193208009,42,8700,,
2024,193208011,3,10000,,
2024,193208013,42,1000,,
2024,193208015,51,0,,
2024,193208017,19,500,,
2024,193208019,64,1,,
2024,193208021,3,1,2024-11-12,
2024,193208023,57,5,,
2024,193208024,57,40000,,
2024,193208029,63,200,,
2024,193208030,63,2500,,
2024,193208032,19,672,2024-11-12,
2024,193208033,19,672,,
2024,193208034,3,1,2024-11-12,
2024,193208035,10,,,
2024,193208036,37,1,2024-11-12,
2024,193208039,3,1,2024-11-12,
2024,193208040,3,1,,
2024,193208042,3,1,2024-11-12,
2024,193208043,10,,,
2024,193208046,3,1,2024-11-13,
2024,193208047,10,,,
2024,193208050,3,1,2024-11-13,
2024,193208051,3,1,,
2024,193208054,35,3000,,
2024,193208055,60,500,,
2024,193208056,3,1001,2024-11-13,
2024,193208057,3,2002,,
2024,193208058,63,5800,,
2024,193208060,3,2700,,
2024,193208061,10,,,
2024,193208063,63,5494,,
2024,193208065,63,800,,
2024,194602212,19,600,,
2024,193208067,10,,,
2024,193208071,15,1200,,
2024,193208073,10,,,
2024,193208074,2,100,,
2024,193208077,63,40,,
2024,193208078,37,65000,,
2024,193208080,33,5000,,
2024,193208081,57,1,,
2024,193208083,3,1001,2024-11-14,
2024,193208084,3,1001,,
2024,193208085,13,700,,
2024,196233084,3,1,2024-11-14,
2024,196233084,24,1,2024-11-14,
2024,193208088,51,0,,
2024,193208093,21,100,,
2024,193208095,20,50,,
2024,194602213,13,235,,
2024,193208102,61,200,,
2024,193208105,8,1486,,
2024,193208112,10,,,
